Galaxy,R_kpc,Vobs_kms,errV_kms,Vgas_kms,Vdisk_kms,Vbul_kms,Vbar_kms,gobs_km2s2_per_kpc,gbar_km2s2_per_kpc,log10_gobs,log10_gbar,is_outer
NGC0891,13.46,218.0,2.3,46.37,208.0,77.76,226.8497178750725,3530.75780089153,3823.238818722139,3.5478679273212514,3.5824314270835766,True
NGC0891,14.4,217.0,2.77,49.33,200.84,75.18,220.0504189952839,3270.0694444444443,3362.651868055556,3.5145569756018094,3.5266819075737668,True
NGC0891,15.33,216.0,4.43,49.33,193.84,72.86,212.87548966473335,3043.4442270058707,2956.032230919765,3.483365347447487,3.470709165052385,True
NGC0891,16.27,210.0,4.47,47.29,188.07,70.73,206.4204493261266,2710.5101413644747,2618.893786109404,3.43305103653098,3.4181178851980545,True
NGC0891,17.11,208.0,4.35,45.04,182.56,68.97,200.283838838784,2528.5797779076565,2344.4544769140853,3.4028766603844227,3.3700418043101186,True
NGC1003,1.25,47.0,7.6,2.05,56.98,0.0,57.01686504886076,1767.2,2600.7383199999995,3.2472857028633784,3.4150966567336525,False
NGC1003,2.08,59.5,4.5,6.07,64.63,0.0,64.91441904538621,1702.0432692307693,2025.904711538461,3.2309705964943376,3.306619014456517,False
NGC1003,2.9,71.6,3.7,10.81,74.91,0.0,75.68595774646707,1767.7793103448275,1975.2979999999998,3.247428046716755,3.295632624009451,False
NGC1003,3.73,77.6,3.1,14.74,77.71,0.0,79.09558584396477,1614.4128686327076,1677.2417426273457,3.2080146107076892,3.2245956624407635,False
NGC1003,4.56,83.4,3.6,17.0,79.57,0.0,81.36574770749667,1525.3421052631584,1451.838793859649,3.1833672586110424,3.1619183967883715,True
NGC1003,5.39,89.7,3.8,19.26,79.39,0.0,81.69283750733598,1492.7810760667905,1238.1669202226346,3.1739961209014456,3.0927791969013394,True
NGC1003,6.22,93.8,2.4,21.62,73.38,0.0,76.49868495601739,1414.540192926045,940.8438585209003,3.15061529206731,2.9735175543418038,True
NGC1003,7.04,99.0,3.0,23.59,69.52,0.0,73.41334006840991,1392.1875,765.5566051136364,3.143697730052988,2.883977307875084,True
NGC1003,7.87,103.0,2.5,27.03,65.95,0.0,71.27428287959128,1348.030495552732,645.4921728081322,3.1296997170512797,2.8098909804105774,True
NGC1003,8.7,100.0,2.3,28.5,62.8,0.0,68.96441111181912,1149.4252873563219,546.677011494253,3.0604807473813813,2.7377308116067467,True
NGC1003,9.54,98.3,2.0,29.19,59.81,0.0,66.5529278093759,1012.8815513626835,464.28639412997904,3.005558660960176,2.6667859568928565,True
NGC1003,10.34,98.4,1.7,29.29,56.87,0.0,63.969531810073455,936.4177949709866,395.7544487427466,2.9714696581047595,2.597425805539616,True
NGC1003,11.21,94.5,1.8,30.27,54.18,0.0,62.062430664613835,796.6324710080285,343.59904549509366,2.9012580044235525,2.5360519487075472,True
NGC1003,11.98,94.9,2.4,31.35,52.09,0.0,60.79630416398681,751.7537562604341,308.5301001669449,2.876075606801293,2.4892975401641384,True
NGC1003,12.85,95.3,1.6,32.24,49.97,0.0,59.46779380471416,706.7774319066148,275.2076653696498,2.8492826736093395,2.439660526152785,True
NGC1003,13.72,96.9,1.8,32.83,48.07,0.0,58.21111405908669,684.3739067055394,246.97768221574344,2.835293442730798,2.3926577106343143,True
NGC1003,14.49,97.2,1.3,33.03,46.57,0.0,57.09418359167596,652.0248447204968,224.96520358868185,2.8142641443813745,2.352115348964348,True
NGC1003,15.36,100.0,1.8,33.12,45.03,0.0,55.8984373663522,651.0416666666667,203.42677734375,2.813608784304507,2.3084081191236474,True
NGC1003,16.13,104.0,2.7,32.83,43.81,0.0,54.746004420414096,670.5517668939864,185.81060136391818,2.8264323112085994,2.2690704888960767,True
NGC1003,17.0,104.0,3.2,33.52,42.53,0.0,54.151558610994755,636.2352941176471,172.49360588235297,2.803617757219287,2.236773000965938,True
NGC1003,17.78,105.0,3.4,32.34,41.49,0.0,52.60509195885889,620.0787401574803,155.64092800899888,2.792446841505681,2.1921238116201773,True
NGC1003,18.65,109.0,3.9,31.65,40.42,0.0,51.33711035888171,637.0509383378017,141.3136139410188,2.804174159736541,2.1501840031412236,True
NGC1003,19.52,110.0,3.8,29.88,39.42,0.0,49.46464191723215,619.8770491803278,125.34584016393441,2.792305556985777,2.0981099256590046,True
NGC1003,20.29,107.0,3.8,29.39,38.61,0.0,48.5232336103026,564.268112370626,116.04259241005421,2.7514855083370735,2.0646174224471143,True
NGC1003,21.16,106.0,3.8,29.0,37.75,0.0,47.603177414958346,531.0018903591682,107.09180056710775,2.725096067166392,2.0297562205538138,True
NGC1003,21.93,106.0,4.0,27.91,37.04,0.0,46.378116606865355,512.3575011399909,98.08160966712265,2.7095730988520175,1.9915875846601947,True
NGC1003,22.8,108.0,3.4,27.03,36.29,0.0,45.25024861810154,511.57894736842104,89.80635964912281,2.7089126639734458,1.9533070923769287,True
NGC1003,23.67,109.0,3.2,25.65,35.58,0.0,43.86181596787802,501.9433882551753,81.27836501901139,2.7006547379521644,1.9099749588379362,True
NGC1003,24.44,110.0,3.3,26.24,34.99,0.0,43.73600004572892,495.0900163666121,78.26668166939443,2.6946841687459333,1.8935769211046527,True
NGC1003,25.31,110.0,2.7,25.85,34.35,0.0,42.9900569899599,478.0719083366259,73.02034768866062,2.679493225158196,1.8634438965253388,True
NGC1003,26.08,110.0,2.4,25.26,33.82,0.0,42.2120835780467,463.95705521472394,68.32285276073621,2.6664777832565676,1.8345659916443586,True
NGC1003,26.95,113.0,2.5,26.83,33.25,0.0,42.72483352805485,473.80333951762526,67.7332615955473,2.675598117444082,1.8308019889216318,True
NGC1003,27.73,114.0,2.2,30.76,32.76,0.0,44.93768129309744,468.66209880995314,72.82348359177786,2.6708598330950837,1.8622714500510975,True
NGC1003,28.6,112.0,1.7,31.75,32.24,0.0,45.24908949360197,438.60139860139856,71.5902132867133,2.6420700122113203,1.854853656301123,True
NGC1003,29.47,113.0,1.8,34.6,31.75,0.0,46.95979663499406,433.2880895826264,74.82940278249066,2.6367767511169142,1.8740722791091258,True
NGC1003,30.24,115.0,1.6,37.45,31.33,0.0,48.82695362194943,437.3346560846561,78.83833994708996,2.6408138938780543,1.8967374710182532,True
NGC1090,0.35,20.9,9.81,-0.82,48.76,0.0,48.76689450846752,1248.0285714285712,6794.885714285713,3.0962245278718323,3.8321821565692527,False
NGC1090,1.07,61.7,8.19,-2.5,98.26,0.0,98.2917982336268,3557.841121495327,9029.23140186916,3.551186550381274,3.9556507832998165,False
NGC1090,1.6,81.3,4.32,-3.73,114.22,0.0,114.28088772843864,4131.05625,8162.575812499999,3.6160611085322114,3.911827227948981,False
NGC1090,3.7,124.0,3.41,-7.4,144.04,0.0,144.2299608264524,4155.675675675676,5622.238270270269,3.6186416462574753,3.7499092470470927,False
NGC1090,5.09,156.0,7.02,-9.39,154.24,0.0,154.52556325734588,4781.139489194499,4691.188546168959,3.6795314143721645,3.6712828882690953,False
NGC1090,6.61,166.0,6.34,-10.89,166.19,0.0,166.54641455161982,4168.835098335854,4196.324992435703,3.62001471659447,3.6228691155929744,False
NGC1090,8.17,165.0,12.1,-5.79,171.87,0.0,171.96749983645165,3332.313341493268,3619.6843329253365,3.522745831895397,3.558670698034193,False
NGC1090,9.11,174.0,4.84,9.64,169.05,0.0,169.32463524248325,3323.3809001097698,3147.182447859496,3.521580119592201,3.4979219204797407,True
NGC1090,10.37,164.0,5.86,17.85,166.21,0.0,167.16574589311054,2593.6354869816782,2694.733519768564,3.4139089397063547,3.4305158245817067,True
NGC1090,11.28,176.0,7.35,22.68,167.76,0.0,169.28614828154133,2746.099290780142,2540.5851063829787,3.438716235980976,3.4049337478050306,True
NGC1090,13.62,174.0,3.28,31.86,164.88,0.0,167.92996754599818,2222.9074889867843,2070.519383259912,3.346921388988433,3.316079300524665,True
NGC1090,15.04,168.0,2.23,35.59,159.31,0.0,163.23701847313924,1876.595744680851,1771.6970877659578,3.2733707271961023,3.2483894712998387,True
NGC1090,16.37,166.0,2.23,38.11,153.0,0.0,157.67489368951544,1683.3231521075136,1518.7154612095296,3.2261674966681686,3.1814764142828467,True
NGC1090,17.59,167.0,4.59,40.13,146.12,0.0,151.53043027722188,1585.5031267765776,1305.370739056282,3.2001671028377054,3.115733873406059,True
NGC1090,18.8,167.0,5.3,41.74,140.2,0.0,146.28146704213765,1483.4574468085107,1138.2057234042552,3.1712750930314866,3.056220765103475,True
NGC1090,20.13,165.0,3.48,42.85,134.43,0.0,141.09410831072998,1352.4590163934427,988.9492001987086,3.131124113539158,2.9951739835688587,True
NGC1090,21.35,165.0,3.12,43.55,129.7,0.0,136.81627278946024,1275.1756440281029,876.7537470725994,3.1055700090667697,2.9428776306464695,True
NGC1090,22.57,165.0,2.39,44.16,125.69,0.0,133.22192649860608,1206.2472308373947,786.357186530793,3.0814363293500504,2.8956198601653975,True
NGC1090,23.89,165.0,2.23,45.07,121.68,0.0,129.75872725947954,1139.5981582251989,704.7855713687736,3.0567517386779346,2.848057004457531,True
NGC1090,25.11,163.0,2.23,46.68,118.15,0.0,127.03717920357016,1058.10434090004,642.7098725607328,3.024528496094993,2.8080149710878044,True
NGC1090,26.33,162.0,2.23,48.39,114.89,0.0,124.66476727608327,996.7337637675656,590.2508241549564,2.9985791699791937,2.7710366021475457,True
NGC1090,27.65,162.0,2.23,50.01,111.67,0.0,122.35681019052434,949.1500904159133,541.4534900542496,2.977334893444545,2.733561157396614,True
NGC1090,28.87,162.0,2.23,51.42,108.99,0.0,120.51073188724729,909.0405264980949,503.0424835469345,2.9585832452045415,2.7016046641630584,True
NGC1090,30.09,160.0,2.23,52.53,106.1,0.0,118.391768717255,850.7809903622466,465.82289464938515,2.929817777571769,2.6682208297880674,True
NGC2403,0.16,24.5,2.83,0.0,23.21,0.0,23.21,3751.5625,3366.900625,3.57421218607314,3.5272302982559105,False
NGC2403,0.26,35.3,2.46,0.0,35.33,0.0,35.33,4792.653846153845,4800.80346153846,3.680576062804827,3.681313926898873,False
NGC2403,0.36,43.2,1.12,1.92,46.97,0.0,47.00922569028339,5184.000000000001,6138.520277777778,3.714664992862537,3.7880636948146345,False
NGC2403,0.46,52.0,1.25,2.29,56.68,0.0,56.726241722856976,5878.260869565217,6995.361956521738,3.769248855588024,3.844810190829729,False
NGC2403,0.56,60.9,2.93,2.64,63.77,0.0,63.8246229914443,6622.874999999999,7274.254464285715,3.82104655825955,3.8617884892540464,False
NGC2403,0.66,65.8,1.25,3.0,67.56,0.0,67.62657465819188,6560.060606060605,6929.323636363637,3.816907851686042,3.8406908456752364,False
NGC2403,0.76,71.7,1.25,3.34,70.83,0.0,70.9087053893949,6764.328947368422,6615.848026315789,3.830224719054809,3.82058552041231,False
NGC2403,0.86,74.6,1.6,3.68,72.8,0.0,72.89295164829038,6471.116279069766,6178.351627906976,3.81097920370177,3.790872621627137,False
NGC2403,0.96,74.6,1.03,4.02,74.87,0.0,74.9778453944897,5797.041666666666,5855.913854166667,3.7632064219057693,3.767594679229427,False
NGC2403,1.06,76.6,1.12,4.37,77.12,0.0,77.24371366007722,5535.43396226415,5628.859716981132,3.7431516740004374,3.750420425263476,False
NGC2403,1.16,78.5,1.6,4.75,79.47,0.0,79.61182952300493,5312.284482758621,5463.830517241379,3.7252813242635865,3.737497219485991,False
NGC2403,1.27,83.4,1.8,5.15,82.18,0.0,82.34121021699889,5476.818897637796,5338.641653543308,3.738528380319521,3.7274307706215817,False
NGC2403,1.36,86.4,1.6,5.51,85.19,0.0,85.36800454502846,5488.941176470588,5358.600147058823,3.739488576587569,3.729051351668598,False
NGC2403,1.47,87.4,1.41,5.76,87.94,0.0,88.12843581954691,5196.435374149661,5283.415782312925,3.71570553052063,3.722914789157291,False
NGC2403,1.57,90.3,1.41,5.98,90.77,0.0,90.96677030652457,5193.6878980891715,5270.670891719745,3.715475848217778,3.72186589908873,False
NGC2403,1.67,93.3,1.6,6.21,93.98,0.0,94.184948372869,5212.508982035928,5311.858982035928,3.7170468163454164,3.7252465369667807,False
NGC2403,1.77,93.3,1.41,6.42,96.86,0.0,97.07252958484186,4918.016949152542,5323.771751412429,3.6917900211311934,3.7262194274887728,False
NGC2403,1.87,95.2,1.25,6.61,99.21,0.0,99.42995625061896,4846.545454545455,5286.800106951871,3.6854322902324497,3.723192890112141,False
NGC2403,1.97,97.2,1.6,6.81,101.42,0.0,101.64837677011866,4795.8578680203045,5244.869289340101,3.6808663036909564,3.7197346693406965,False
NGC2403,2.08,99.1,2.02,7.01,103.79,0.0,104.02645913420298,4721.543269230769,5202.646250000001,3.674083974007789,3.7162242973748203,False
NGC2403,2.18,98.2,2.02,7.27,106.07,0.0,106.31884969279906,4423.504587155963,5185.182477064219,3.6457664819692943,3.7147640446956642,False
NGC2403,2.28,98.2,1.6,7.54,106.73,0.0,106.99600226176678,4229.491228070176,5021.11600877193,3.6262881285734454,3.7008002555084794,False
NGC2403,2.37,98.2,1.0,7.81,106.19,0.0,106.47681531676274,4068.8776371308013,4783.676033755274,3.6094746295637954,3.6797617601282386,False
NGC2403,2.47,97.2,1.12,8.25,105.57,0.0,105.8918665431864,3825.0364372469635,4539.711497975708,3.5826355765928835,3.6570282539984316,False
NGC2403,2.57,98.2,1.41,8.77,105.08,0.0,105.44533797186104,3752.2334630350197,4326.349922178988,3.5742898522426048,3.6361216429637992,False
NGC2403,2.68,98.2,1.12,9.31,104.39,0.0,104.8043329256954,3598.2238805970146,4098.488134328359,3.5560881815451104,3.612623682083813,False
NGC2403,2.78,98.2,1.6,9.95,103.8,0.0,104.27580016475538,3468.791366906475,3911.3102517985612,3.540178179655823,3.5923222662973227,False
NGC2403,2.88,99.1,2.69,10.97,103.16,0.0,103.74163339759018,3410.003472222222,3736.918923611111,3.53275482121132,3.5725136754760025,False
NGC2403,2.98,100.0,2.69,11.96,102.68,0.0,103.37419407182821,3355.7046979865772,3585.981208053692,3.5257837359237447,3.554608009358911,False
NGC2403,3.08,102.0,3.16,13.06,102.46,0.0,103.28898876453384,3377.9220779220777,3463.8361038961034,3.5286496270233907,3.539557334598926,False
NGC2403,3.19,101.0,3.4,14.06,102.29,0.0,103.25176850785657,3197.8056426332287,3341.9836050156746,3.504852064508104,3.5240043150161733,False
NGC2403,3.29,101.0,3.4,15.05,102.51,0.0,103.60889247550135,3100.607902735562,3262.857933130699,3.491446849615311,3.5135981647469365,False
NGC2403,3.39,103.0,2.93,16.15,102.82,0.0,104.08061731177423,3129.4985250737464,3195.5088200589967,3.4954747512072624,3.50454002060079,False
NGC2403,3.49,107.0,2.46,17.15,103.06,0.0,104.47720373363751,3280.515759312321,3127.646446991404,3.5159421284112393,3.495217653978959,True
NGC2403,3.59,110.0,2.46,18.14,102.95,0.0,104.53593688296863,3370.473537604457,3043.944874651811,3.527690921738131,3.4834367831670927,True
NGC2403,3.69,112.0,3.4,19.24,103.12,0.0,104.8995328874252,3399.457994579946,2982.089972899729,3.5314096791813028,3.474520742451786,True
NGC2403,3.79,114.0,5.1,20.24,102.93,0.0,104.90110819243047,3429.023746701847,2903.4940633245387,3.535170492704873,3.4629209423831093,True
NGC2403,3.9,118.0,5.1,21.03,102.5,0.0,104.635132245341,3570.25641025641,2807.310487179487,3.5526994075857514,3.4482904480500784,True
NGC2403,3.99,118.0,4.85,21.83,101.99,0.0,104.30009108337345,3489.7243107769423,2726.4433583959894,3.5427911189255026,3.4355964796895964,True
NGC2403,4.47,118.0,5.36,25.72,99.49,0.0,102.76078288919368,3114.9888143176736,2362.366554809844,3.4934564914803143,3.373347285479055,True
NGC2403,4.97,121.0,2.57,27.81,97.06,0.0,100.96553718967677,2945.8752515090546,2051.1146277666,3.469214351899568,3.311989931853216,True
NGC2403,5.47,124.0,0.22,29.41,94.4,0.0,98.87521479116998,2810.9689213893967,1787.2592504570384,3.4488560439910394,3.252187553555781,True
NGC2403,5.96,125.0,0.88,30.7,91.13,0.0,96.16219059484865,2621.6442953020132,1551.5380704697984,3.4185737662758764,3.1907624364410405,True
NGC2403,6.46,126.0,0.45,31.7,87.9,0.0,93.44142550282504,2457.5851393188855,1351.5944272445822,3.3905085722400417,3.1308463924681176,True
NGC2403,6.96,126.0,0.55,33.29,84.95,0.0,91.23993971940139,2281.034482758621,1196.081408045977,3.358131850624564,3.0777607397376343,True
NGC2403,7.45,126.0,0.45,34.99,81.98,0.0,89.13484447734231,2131.006711409396,1066.4457046979867,3.328584817486833,3.0279387493772822,True
NGC2403,7.95,126.0,0.24,36.58,79.11,0.0,87.15783671018917,1996.9811320754716,955.533144654088,3.3003739615786554,2.980245756059498,True
NGC2403,8.45,127.0,1.45,38.38,76.42,0.0,85.51631891048632,1908.7573964497044,865.4486153846156,3.2807507329622214,2.9372412874426166,True
NGC2403,8.94,128.0,1.12,39.97,74.09,0.0,84.18389988590455,1832.6621923937362,792.7213646532439,3.2630824204998192,2.899120563032528,True
NGC2403,9.44,128.0,1.68,41.47,71.75,0.0,82.87233193291956,1735.5932203389832,727.5236652542374,3.239447944997668,2.861847124836182,True
NGC2403,9.94,127.0,2.56,42.57,69.58,0.0,81.5694875550901,1622.6358148893362,669.3743762575452,3.2102210575146004,2.8256690834879272,True
NGC2403,10.43,127.0,1.24,43.96,67.61,0.0,80.64486158460439,1546.4046021093002,623.5468552253117,3.189323133485383,2.7948690932616187,True
NGC2403,10.93,128.0,0.21,45.06,65.75,0.0,79.70863253123842,1498.9935956084173,581.2869258920402,3.175799777346034,2.764390555062364,True
NGC2403,11.43,130.0,1.13,45.76,64.12,0.0,78.77405664303446,1478.565179352581,542.9004374453194,3.169840474218392,2.734720191591233,True
NGC2403,11.92,130.0,2.23,46.15,62.55,0.0,77.73239350489601,1417.7852348993288,506.9064597315435,3.151610449209456,2.7049278256639,True
NGC2403,12.42,132.0,2.68,46.65,61.06,0.0,76.84104437083087,1402.8985507246377,475.4062882447665,3.1470262665711384,2.6770649218850973,True
NGC2403,12.92,133.0,2.68,46.95,59.67,0.0,75.92635510809143,1369.1176470588236,446.1928328173375,3.1364407682751065,2.649522589944053,True
NGC2403,13.42,133.0,3.37,46.75,58.37,0.0,74.7838177682846,1318.107302533532,416.7376602086438,3.1199507661011983,2.61986274903361,True
NGC2403,13.91,133.0,3.81,46.25,57.26,0.0,73.60550319099788,1271.6750539180446,389.4874263120057,3.1043761519421254,2.590493442056196,True
NGC2403,14.41,133.0,2.56,45.95,56.12,0.0,72.53176476551498,1227.5503122831367,365.08375433726576,3.089039301120182,2.562392507946563,True
NGC2403,14.91,134.0,0.56,45.66,55.05,0.0,71.52159184470099,1204.2924211938296,343.08102615694156,3.080731953276621,2.5353967003843674,True
NGC2403,15.4,134.0,0.79,45.26,54.06,0.0,70.50497287425901,1165.9740259740258,322.7890389610389,3.0666888758931523,2.5089187788395013,True
NGC2403,15.9,133.0,0.67,44.76,53.11,0.0,69.45595510825547,1112.5157232704403,303.4043836477987,3.0463061576137203,2.4820218512704093,True
NGC2403,16.4,134.0,2.35,44.16,52.26,0.0,68.41939198794446,1094.878048780488,285.43982926829267,3.0393657486819174,2.455514572929141,True
NGC2403,16.89,134.0,4.13,43.36,51.43,0.0,67.26911995856642,1063.1142687981053,267.9179692125518,3.0265799471586066,2.428001842641973,True
NGC2403,17.39,136.0,3.91,42.67,50.61,0.0,66.19743952752252,1063.5997699827487,251.98970672800462,3.026778234737723,2.4013828010889697,True
NGC2403,17.89,136.0,6.38,41.87,49.84,0.0,65.09318320684586,1033.8736724427054,236.84306875349358,3.014467476173062,2.374460679559407,True
NGC2403,18.38,135.0,8.39,41.07,49.16,0.0,64.05818058608908,991.5669205658324,223.25628400435255,2.9963220299399196,2.348803691838327,True
NGC2403,18.88,133.0,7.83,40.27,48.46,0.0,63.00828913722384,936.917372881356,210.277780720339,2.9717012919721215,2.3227933848101663,True
NGC2403,19.38,134.0,6.26,39.87,47.78,0.0,62.22977824161034,926.5221878224975,199.82173890608874,2.9668558240148686,2.3006427340069973,True
NGC2403,19.87,136.0,5.6,39.87,47.15,0.0,61.74738375024483,930.8505284348263,191.88421741318567,2.9688799496306197,2.2830392552344785,True
NGC2403,20.37,135.0,5.24,39.87,46.52,0.0,61.267669288132716,894.6980854197349,184.27723613156604,2.951676507989848,2.2654716898959717,True
NGC2403,20.87,134.0,3.12,39.87,45.97,0.0,60.85111174004958,860.3737422137038,177.42490656444656,2.934687147664161,2.2490145851927044,True
NGC2683,2.89,189.0,10.0,7.68,203.92,89.57,222.856756011569,12360.207612456747,17185.167370242212,4.09202576558994,4.235153766186288,False
NGC2683,5.77,212.0,5.0,21.36,229.24,63.44,238.81344350768867,7789.254766031197,9884.20464471404,3.8914959087017715,3.9949417285501547,True
NGC2683,8.66,206.0,5.0,17.89,197.87,51.78,205.3138022637543,4900.230946882217,4867.639422632795,3.69021654872096,3.687318399763287,True
NGC2683,11.54,200.0,5.0,24.41,185.0,44.86,191.9199512817779,3466.2045060658584,3191.790961871751,3.53985418250825,3.504034440611531,True
